Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
306, 21, 1, -89.803807, 0.228541, 5.068196, 3.824191, 0.000000, 1000.000000, 5730, 5911, 2051.325660, 20200515, 04:02:59.4540, 33.00660588, 35.06821443, -999.000000, 1, 0, 0.00000006816089, 5.068196, 3.224191, 5.722695, 0.660385
306, 22, 1, -94.282929, 0.086128, 5.357263, 3.945068, 0.000000, 1000.000000, 5912, 6124, 2152.381538, 20200515, 04:04:18.8530, 33.00740382, 35.06788812, -999.000000, 1, 0, 0.00000003706823, 5.357263, 3.345068, 6.011307, 0.660385
306, 23, 1, -85.469534, 0.497247, 4.064748, 3.339359, 0.000000, 1000.000000, 6125, 6342, 2252.551862, 20200515, 04:05:45.0530, 33.00824054, 35.06829049, -999.000000, 1, 0, 0.00000029179670, 4.064748, 2.739359, 4.720914, 0.662629
306, 24, 1, -88.281518, 0.221989, 3.467295, 2.996876, 0.000000, 1000.000000, 6343, 6545, 2344.644336, 20200515, 04:07:09.6540, 33.00854024, 35.06910206, -999.000000, 1, 0, 0.00000009438726, 3.467295, 2.396876, 4.119551, 0.660385
306, 25, 1, -88.597490, 0.259430, 4.357897, 3.554047, 0.000000, 1000.000000, 6546, 6787, 2446.597437, 20200515, 04:08:38.8540, 33.00927234, 35.06947413, -999.000000, 1, 0, 0.00000007988733, 4.357897, 2.954047, 5.011655, 0.660385
306, 26, 1, -84.691703, 0.594831, 4.065107, 3.356032, 0.000000, 1000.000000, 6788, 6967, 2546.821119, 20200515, 04:10:03.6540, 33.01012351, 35.06969147, -999.000000, 1, 0, 0.00000012373578, 4.065107, 2.756032, 4.795479, 0.736545
306, 27, 1, -84.614267, 0.411371, 2.761652, 3.953760, 0.000000, 1000.000000, 6968, 7163, 2652.689589, 20200515, 04:11:19.2530, 33.01098725, 35.07011693, -999.000000, 1, 0, 0.00000021146660, 2.761652, 3.353760, 5.015789, 2.259891
306, 28, 1, -59.750795, 214.960980, 4.709202, 3.623858, 0.000000, 1000.000000, 7164, 7340, 2750.529920, 20200515, 04:12:34.2540, 33.01176369, 35.07046126, -999.000000, 1, 0, 0.00003516420123, 4.709202, 3.023858, 5.364322, 0.661422
306, 29, 1, -83.741828, 0.938821, 5.155534, 3.840888, 0.000000, 1000.000000, 7341, 7582, 2863.964939, 20200515, 04:13:58.6540, 33.01254486, 35.07124489, -999.000000, 1, 0, 0.00000021526828, 5.155534, 3.240888, 5.809748, 0.660385
306, 30, 1, -85.600223, 0.492122, 4.145753, 3.344298, 0.000000, 1000.000000, 7583, 7790, 2944.762393, 20200515, 04:15:29.0550, 33.01326609, 35.07134110, -999.000000, 1, 0, 0.00000012145576, 4.145753, 2.744298, 4.800158, 0.660385
306, 31, 1, -78.963853, 2.628086, 4.803227, 3.690386, 0.000000, 1000.000000, 7791, 7958, 3051.279921, 20200515, 04:16:44.6550, 33.01414137, 35.07175392, -999.000000, 1, 0, 0.00000068102469, 4.803227, 3.090386, 5.462040, 0.665117
306, 32, 1, -83.251202, 0.946281, 4.641394, 3.583627, 0.000000, 1000.000000, 7959, 8132, 3147.831995, 20200515, 04:17:53.0550, 33.01494928, 35.07212847, -999.000000, 1, 0, 0.00000025941832, 4.641394, 2.983627, 5.295473, 0.660385
306, 33, 1, -76.928527, 4.353873, 4.980083, 3.837218, 0.000000, 1000.000000, 8133, 8302, 3250.637625, 20200515, 04:19:02.0540, 33.01579143, 35.07258542, -999.000000, 1, 0, 0.00000037200501, 4.980083, 3.237218, 5.640743, 0.666860
306, 34, 1, -76.514140, 7.121558, 7.404525, 4.978988, 0.000000, 1000.000000, 8303, 8493, 3351.972229, 20200515, 04:20:14.8550, 33.01648439, 35.07327360, -999.000000, 1, 0, 0.00000035539285, 7.404525, 4.378988, 8.058569, 0.660385
306, 35, 1, -69.883854, 37.818976, 8.542861, 5.534788, 0.000000, 1000.000000, 8494, 8699, 3447.647713, 20200515, 04:21:34.4540, 33.01703725, 35.07403694, -999.000000, 1, 0, 0.00000546116146, 8.542861, 4.934788, 9.196789, 0.660385
306, 36, 1, -65.766395, 85.295843, 7.465785, 5.009771, 0.000000, 1000.000000, 8700, 8878, 3551.468866, 20200515, 04:22:51.8550, 33.01787199, 35.07452376, -999.000000, 1, 0, 0.00001794275688, 7.465785, 4.409771, 8.122524, 0.663118
306, 37, 1, -69.435143, 38.234516, 7.788934, 5.158435, 0.000000, 1000.000000, 8879, 9056, 3647.506244, 20200515, 04:24:03.2540, 33.01862598, 35.07500026, -999.000000, 1, 0, 0.00000526160605, 7.788934, 4.558435, 8.445418, 0.663134
306, 38, 1, -71.511102, 23.944009, 7.867110, 5.203062, 0.000000, 1000.000000, 9057, 9285, 3754.260098, 20200515, 04:25:25.0550, 33.01956679, 35.07475871, -999.000000, 1, 0, 0.00000541792896, 7.867110, 4.603062, 8.525258, 0.664925
306, 39, 1, -55.104586, 806.294343, 6.059830, 4.300703, 0.000000, 1000.000000, 9286, 9487, 3845.926362, 20200515, 04:26:51.0540, 33.02037024, 35.07452899, -999.000000, 1, 0, 0.00005997127349, 6.059830, 3.700703, 6.714724, 0.660991
306, 40, 1, -78.764302, 3.667939, 6.402662, 4.462867, 0.000000, 1000.000000, 9488, 9673, 3950.969863, 20200515, 04:28:09.0550, 33.02111625, 35.07514316, -999.000000, 1, 0, 0.00000068015330, 6.402662, 3.862867, 7.057261, 0.660385
306, 41, 1, -84.252758, 1.006782, 6.218982, 4.374041, 0.000000, 1000.000000, 9674, 9864, 4050.269169, 20200515, 04:29:24.8550, 33.02188275, 35.07566671, -999.000000, 1, 0, 0.00000036585040, 6.218982, 3.774041, 6.876004, 0.662947
306, 42, 1, -62.298791, 164.340907, 6.473408, 4.515945, 0.000000, 1000.000000, 9865, 10059, 4148.826085, 20200515, 04:30:42.2540, 33.02265965, 35.07595563, -999.000000, 1, 0, 0.00002402084243, 6.473408, 3.915945, 7.128647, 0.661953
306, 43, 1, -83.920169, 0.996416, 5.701195, 4.136590, 0.000000, 1000.000000, 10060, 10244, 4250.415181, 20200515, 04:31:58.2540, 33.02353960, 35.07620108, -999.000000, 1, 0, 0.00000018333634, 5.701195, 3.536590, 6.357786, 0.662699
306, 44, 1, -83.764761, 1.257837, 6.943983, 4.835486, 0.000000, 1000.000000, 10245, 10500, 4351.499218, 20200515, 04:33:26.8540, 33.02393092, 35.07670992, -999.000000, 1, 0, 0.00000014473179, 6.943983, 4.235486, 7.651015, 0.713077
306, 45, 1, -81.384060, 2.036370, 6.497867, 4.554304, 0.000000, 1000.000000, 10501, 10674, 4448.487083, 20200515, 04:34:53.2540, 33.02434084, 35.07702485, -999.000000, 1, 0, 0.00000044792704, 6.497867, 3.954304, 7.189024, 0.697636
306, 46, 1, -85.718827, 0.730130, 6.321080, 4.478702, 0.000000, 1000.000000, 10675, 10878, 4556.426272, 20200515, 04:36:09.0650, 33.02523057, 35.07745509, -999.000000, 1, 0, 0.00000019687615, 6.321080, 3.878702, 6.974996, 0.660385
306, 47, 1, -86.838391, 0.519428, 5.819324, 4.175488, 0.000000, 1000.000000, 10879, 11096, 4646.056873, 20200515, 04:37:33.4550, 33.02603594, 35.07750018, -999.000000, 1, 0, 0.00000011133432, 5.819324, 3.575488, 6.473336, 0.660385
306, 48, 1, -69.757961, 31.410887, 6.892623, 4.727739, 0.000000, 1000.000000, 11097, 11269, 4751.799260, 20200515, 04:38:51.8650, 33.02683877, 35.07805087, -999.000000, 1, 0, 0.00000870469502, 6.892623, 4.127739, 7.547570, 0.660385
306, 49, 1, -39.867358, 23155.622689, 5.210753, 3.916003, 0.000000, 1000.000000, 11270, 11503, 4857.777199, 20200515, 04:40:13.0550, 33.02776688, 35.07820516, -999.000000, 1, 0, 0.00363946025562, 5.210753, 3.316003, 5.865499, 0.660385
306, 50, 1, -55.596669, 650.190155, 5.472874, 3.998512, 0.000000, 1000.000000, 11504, 11763, 4931.674795, 20200515, 04:41:52.4540, 33.02839228, 35.07798765, -999.000000, 1, 0, 0.00024531331814, 5.472874, 3.398512, 6.126952, 0.660385
306, 51, 1, -63.367994, 130.589827, 6.579863, 4.576178, 0.000000, 1000.000000, 11764, 11946, 5050.755831, 20200515, 04:43:21.2540, 33.02937273, 35.07844249, -999.000000, 1, 0, 0.00002379444261, 6.579863, 3.976178, 7.233505, 0.660385
306, 52, 1, -62.915186, 191.311251, 8.684948, 5.614770, 0.000000, 1000.000000, 11947, 12167, 5146.443023, 20200515, 04:44:42.2540, 33.03022237, 35.07859354, -999.000000, 1, 0, 0.00001993023254, 8.684948, 5.014770, 9.339104, 0.660385
306, 53, 1, -62.135427, 165.835231, 6.291116, 4.499931, 0.000000, 1000.000000, 12168, 12380, 5254.431494, 20200515, 04:46:09.4540, 33.03088434, 35.07935790, -999.000000, 1, 0, 0.00001155905807, 6.291116, 3.899931, 6.945526, 0.660385
306, 54, 1, -54.452610, 763.760508, 4.939993, 3.733427, 0.000000, 1000.000000, 12381, 12563, 5348.400023, 20200515, 04:47:28.8640, 33.03152572, 35.08001326, -999.000000, 1, 0, 0.00005605759070, 4.939993, 3.133427, 5.594121, 0.660385
306, 55, 1, -93.038870, 0.083556, 3.902767, 3.218870, 0.000000, 1000.000000, 12564, 12731, 5449.861421, 20200515, 04:48:39.0550, 33.03235053, 35.08041507, -999.000000, 1, 0, 0.00000004999339, 3.902767, 2.618870, 4.556840, 0.660385
306, 56, 1, -90.156267, 0.167943, 4.039222, 3.302363, 0.000000, 1000.000000, 12732, 12911, 5551.932946, 20200515, 04:49:48.8540, 33.03320836, 35.08079348, -999.000000, 1, 0, 0.00000006092501, 4.039222, 2.702363, 4.693786, 0.661065
306, 57, 1, -84.076222, 0.613538, 3.638914, 3.103395, 0.000000, 1000.000000, 12912, 13154, 5655.747782, 20200515, 04:51:14.0540, 33.03405561, 35.08122749, -999.000000, 1, 0, 0.00000018064993, 3.638914, 2.503395, 4.292096, 0.660385
306, 58, 1, -56.182248, 530.814889, 5.113004, 4.149723, 0.000000, 1000.000000, 13155, 13327, 5751.047159, 20200515, 04:52:37.2540, 33.03465871, 35.08195151, -999.000000, 1, 0, 0.00003320252103, 5.113004, 3.549723, 5.766168, 0.660385
306, 59, 1, -87.153828, 0.452533, 5.451815, 4.174567, 0.000000, 1000.000000, 13328, 13544, 5855.658184, 20200515, 04:53:55.6540, 33.03552295, 35.08221433, -999.000000, 1, 0, 0.00000009670390, 5.451815, 3.574567, 6.105985, 0.660385
306, 60, 1, -86.385664, 0.332646, 3.357815, 2.937495, 0.000000, 1000.000000, 13545, 13737, 5945.468741, 20200515, 04:55:17.8540, 33.03628832, 35.08251529, -999.000000, 1, 0, 0.00000018273771, 3.357815, 2.337495, 4.010930, 0.660385
306, 61, 1, -81.733121, 1.037171, 3.586500, 3.174521, 0.000000, 1000.000000, 13738, 13941, 6048.015520, 20200515, 04:56:37.4650, 33.03714078, 35.08293848, -999.000000, 1, 0, 0.00000043449843, 3.586500, 2.574521, 4.241968, 0.661584
306, 62, 1, -52.638229, 1483.130811, 6.316995, 4.499326, 0.000000, 1000.000000, 13942, 14114, 6147.534526, 20200515, 04:57:53.4540, 33.03791258, 35.08347065, -999.000000, 1, 0, 0.00019426342883, 6.316995, 3.899326, 6.971520, 0.660739
306, 63, 1, -64.752093, 116.084513, 8.044365, 5.324895, 0.000000, 1000.000000, 14115, 14296, 6254.666025, 20200515, 04:59:04.4540, 33.03831937, 35.08446053, -999.000000, 1, 0, 0.00000648473022, 8.044365, 4.724895, 8.698710, 0.660385
306, 64, 1, -58.688030, 438.446600, 7.520174, 5.021908, 0.000000, 1000.000000, 14297, 14504, 6350.243590, 20200515, 05:00:22.6550, 33.03917703, 35.08455673, -999.000000, 1, 0, 0.00002334846831, 7.520174, 4.421908, 8.179894, 0.665677
306, 65, 1, -71.924766, 20.421407, 7.380239, 4.966416, 0.000000, 1000.000000, 14505, 14708, 6447.940192, 20200515, 05:01:45.0540, 33.04000251, 35.08484607, -999.000000, 1, 0, 0.00000295658864, 7.380239, 4.366416, 8.034910, 0.660385
306, 66, 1, -86.139056, 0.381388, 3.637310, 3.213209, 0.000000, 1000.000000, 14709, 14880, 6545.914236, 20200515, 05:03:00.4540, 33.04067539, 35.08435915, -999.000000, 1, 0, 0.00000011617712, 3.637310, 2.613209, 4.291269, 0.660385
306, 67, 1, -69.033151, 42.192757, 7.835399, 5.233156, 0.000000, 1000.000000, 14881, 15032, 6648.177818, 20200515, 05:04:05.2540, 33.04143892, 35.08496973, -999.000000, 1, 0, 0.00000365059053, 7.835399, 4.633156, 8.493151, 0.663604
306, 68, 1, -57.831115, 606.055795, 8.533601, 5.533960, 0.000000, 1000.000000, 15033, 15189, 6752.229868, 20200515, 05:05:07.6550, 33.04212412, 35.08572420, -999.000000, 1, 0, 0.00002070487479, 8.533601, 4.933960, 9.189071, 0.661554
306, 69, 1, -64.134944, 125.863571, 7.566632, 5.069750, 0.000000, 1000.000000, 15190, 15350, 6849.643125, 20200515, 05:06:11.4540, 33.04291187, 35.08617272, -999.000000, 1, 0, 0.00001294807438, 7.566632, 4.469750, 8.224313, 0.663804
306, 70, 1, -55.145121, 1216.744706, 9.230384, 5.885865, 0.000000, 1000.000000, 15351, 15517, 6950.858268, 20200515, 05:07:17.0650, 33.04380654, 35.08635942, -999.000000, 1, 0, 0.00002380048345, 9.230384, 5.285865, 9.884769, 0.660385
306, 71, 1, -57.235044, 779.332829, 9.566113, 6.044330, 0.000000, 1000.000000, 15518, 15668, 7048.757761, 20200515, 05:08:20.8550, 33.04467466, 35.08647562, -999.000000, 1, 0, 0.00002035289294, 9.566113, 5.444330, 10.220308, 0.660385
306, 72, 1, -59.174211, 444.515421, 8.527390, 5.576264, 0.000000, 1000.000000, 15669, 15831, 7150.348683, 20200515, 05:09:23.8550, 33.04554991, 35.08679634, -999.000000, 1, 0, 0.00001819992321, 8.527390, 4.976264, 9.181668, 0.660385
306, 73, 1, -76.437045, 6.623485, 6.765488, 4.667546, 0.000000, 1000.000000, 15832, 15997, 7249.407627, 20200515, 05:10:29.6650, 33.04641258, 35.08706929, -999.000000, 1, 0, 0.00000060692742, 6.765488, 4.067546, 7.423949, 0.664511
306, 74, 1, -59.981765, 268.570612, 6.205019, 4.374522, 0.000000, 1000.000000, 15998, 16152, 7350.062203, 20200515, 05:11:34.0540, 33.04726932, 35.08741170, -999.000000, 1, 0, 0.00002718288206, 6.205019, 3.774522, 6.866324, 0.667881
306, 75, 1, -78.788745, 4.421278, 7.761229, 5.153021, 0.000000, 1000.000000, 16153, 16321, 7449.777305, 20200515, 05:12:39.0540, 33.04812731, 35.08771202, -999.000000, 1, 0, 0.00000047042228, 7.761229, 4.553021, 8.421060, 0.666536
306, 76, 1, -78.793510, 5.197582, 9.133990, 5.874794, 0.000000, 1000.000000, 16322, 16485, 7549.225821, 20200515, 05:13:45.4540, 33.04901614, 35.08784088, -999.000000, 1, 0, 0.00000099414884, 9.133990, 5.274794, 9.790622, 0.662623
306, 77, 1, -75.081603, 18.413225, 13.765702, 8.292693, 0.000000, 1000.000000, 16486, 16646, 7649.522391, 20200515, 05:14:50.6550, 33.04985716, 35.08820630, -999.000000, 1, 0, 0.00000087917721, 13.765702, 7.692693, 14.422599, 0.663044
306, 78, 1, -45.844598, 17332.727238, 15.446669, 9.264270, 0.000000, 1000.000000, 16647, 17129, 7774.756309, 20200515, 05:16:59.4540, 33.05092275, 35.08864597, -999.000000, 1, 0, 0.00014335043614, 15.446669, 8.664270, 16.388530, 0.945731
306, 79, 1, -46.138434, 14934.866484, 14.241406, 9.632689, 0.000000, 1000.000000, 17130, 17574, 7818.619677, 20200515, 05:20:05.0540, 33.05113657, 35.08875221, -999.000000, 1, 0, 0.00009584839348, 14.241406, 9.032689, 16.285548, 2.048329
306, 80, 1, -76.347554, 12.948734, 12.956595, 7.759566, 0.000000, 1000.000000, 17575, 17767, 7952.431891, 20200515, 05:22:12.6550, 33.05209979, 35.08961423, -999.000000, 1, 0, 0.00000322333445, 12.956595, 7.159566, 13.611478, 0.660702
306, 81, 1, -79.633249, 4.806342, 10.248204, 6.425865, 0.000000, 1000.000000, 17768, 17957, 8050.254687, 20200515, 05:23:29.0540, 33.05277415, 35.09027824, -999.000000, 1, 0, 0.00000142160705, 10.248204, 5.825865, 10.906069, 0.664247
306, 82, 1, -87.215310, 0.673276, 8.226821, 5.389639, 0.000000, 1000.000000, 17958, 18192, 8148.882605, 20200515, 05:24:54.2540, 33.05353827, 35.09061943, -999.000000, 1, 0, 0.00000013258314, 8.226821, 4.789639, 8.886112, 0.665329
306, 83, 1, -87.556975, 0.551712, 7.293204, 4.986948, 0.000000, 1000.000000, 18193, 18363, 8245.223812, 20200515, 05:26:15.4640, 33.05439395, 35.09078475, -999.000000, 1, 0, 0.00000015315832, 7.293204, 4.386948, 8.033562, 0.746706
306, 84, 1, -82.058717, 1.670075, 6.224663, 4.570179, 0.000000, 1000.000000, 18364, 18514, 8349.486156, 20200515, 05:27:19.8540, 33.05530254, 35.09107131, -999.000000, 1, 0, 0.00000039855056, 6.224663, 3.970179, 7.075395, 0.857027
306, 85, 1, -86.660785, 0.712350, 7.660904, 5.405304, 0.000000, 1000.000000, 18515, 18661, 8449.842306, 20200515, 05:28:19.4540, 33.05617624, 35.09135084, -999.000000, 1, 0, 0.00000008384354, 7.660904, 4.805304, 8.599231, 0.944323
306, 86, 1, -63.176088, 173.638596, 8.370728, 5.970851, 0.000000, 1000.000000, 18662, 18820, 8550.584942, 20200515, 05:29:20.6540, 33.05702485, 35.09170949, -999.000000, 1, 0, 0.00001350892851, 8.370728, 5.370851, 9.555956, 1.191247
306, 87, 1, -82.429005, 1.812208, 7.355576, 5.462620, 0.000000, 1000.000000, 18821, 18995, 8650.266804, 20200515, 05:30:27.4540, 33.05781913, 35.09220472, -999.000000, 1, 0, 0.00000027688920, 7.355576, 4.862620, 8.529084, 1.185479
306, 88, 1, -74.913514, 9.754704, 7.015742, 5.450650, 0.000000, 1000.000000, 18996, 19167, 8747.946273, 20200515, 05:31:36.6550, 33.05853639, 35.09278243, -999.000000, 1, 0, 0.00000115361213, 7.015742, 4.850650, 8.361809, 1.352197
306, 89, 1, -56.279940, 745.565644, 7.344937, 5.907753, 0.000000, 1000.000000, 19168, 19314, 8851.180437, 20200515, 05:32:40.6540, 33.05937404, 35.09316355, -999.000000, 1, 0, 0.00003947417051, 7.344937, 5.307753, 8.970561, 1.631496
306, 90, 1, -84.788981, 1.180211, 8.248326, 5.788029, 0.000000, 1000.000000, 19315, 19476, 8949.651387, 20200515, 05:33:42.2650, 33.06024017, 35.09339383, -999.000000, 1, 0, 0.00000015415297, 8.248326, 5.188029, 9.310553, 1.068559
306, 91, 1, -83.070829, 1.797702, 8.458801, 5.873520, 0.000000, 1000.000000, 19477, 19629, 9050.482684, 20200515, 05:34:47.4550, 33.06113546, 35.09357610, -999.000000, 1, 0, 0.00000021573336, 8.458801, 5.273520, 9.486876, 1.034220
306, 92, 1, -75.175563, 10.223064, 7.809902, 5.542428, 0.000000, 1000.000000, 19630, 19755, 9160.513129, 20200515, 05:35:54.6540, 33.06209966, 35.09384921, -999.000000, 1, 0, 0.00000224823406, 7.809902, 4.942428, 8.853877, 1.050657
306, 93, 1, -54.623448, 1125.119325, 7.569228, 5.428567, 0.000000, 1000.000000, 19756, 19919, 9249.555540, 20200515, 05:36:52.6540, 33.06285185, 35.09418103, -999.000000, 1, 0, 0.00006790885483, 7.569228, 4.828567, 8.614775, 1.051725
306, 94, 1, -65.137853, 96.687978, 7.322611, 5.386901, 0.000000, 1000.000000, 19920, 20082, 9349.609646, 20200515, 05:37:58.2550, 33.06374506, 35.09415312, -999.000000, 1, 0, 0.00001972056048, 7.322611, 4.786901, 8.454225, 1.138006
306, 95, 1, -70.047327, 28.740006, 6.741053, 4.855584, 0.000000, 1000.000000, 20083, 20242, 9449.443661, 20200515, 05:39:02.6540, 33.06462389, 35.09437870, -999.000000, 1, 0, 0.00000696165212, 6.741053, 4.255584, 7.590440, 0.855597
306, 96, 1, -79.336454, 3.112232, 6.197627, 4.674732, 0.000000, 1000.000000, 20243, 20403, 9550.072854, 20200515, 05:40:07.0540, 33.06551682, 35.09456957, -999.000000, 1, 0, 0.00000029803702, 6.197627, 4.074732, 7.152193, 0.961030
306, 97, 1, -82.856969, 1.395357, 6.250150, 4.643816, 0.000000, 1000.000000, 20404, 20558, 9648.660937, 20200515, 05:41:10.2540, 33.06638759, 35.09478015, -999.000000, 1, 0, 0.00000023794617, 6.250150, 4.043816, 7.126147, 0.882723
306, 98, 1, -53.323561, 1028.114911, 5.127503, 4.093384, 0.000000, 1000.000000, 20559, 20709, 9749.969033, 20200515, 05:42:11.4540, 33.06728660, 35.09496332, -999.000000, 1, 0, 0.00007049826272, 5.127503, 3.493384, 6.049251, 0.928055
306, 99, 1, -83.720231, 1.149333, 6.280253, 4.686238, 0.000000, 1000.000000, 20710, 20863, 9850.023129, 20200515, 05:43:12.4540, 33.06815519, 35.09525223, -999.000000, 1, 0, 0.00000010328078, 6.280253, 4.086238, 7.223310, 0.948331
306, 100, 1, -46.028932, 5393.972080, 5.015452, 4.131898, 0.000000, 1000.000000, 20864, 21010, 9948.747192, 20200515, 05:44:12.8550, 33.06901554, 35.09552070, -999.000000, 1, 0, 0.00018288694161, 5.015452, 3.531898, 6.037649, 1.027932
306, 101, 1, -75.911186, 5.883152, 5.323986, 4.259933, 0.000000, 1000.000000, 21011, 21158, 10050.378853, 20200515, 05:45:11.6540, 33.06989028, 35.09583890, -999.000000, 1, 0, 0.00000110969466, 5.323986, 3.659933, 6.322019, 1.003716
