Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
72, 1, 1, -64.882901, 178.548148, 12.751274, 7.642829, 0.000000, 1000.000000, 0, 163, 47.797013, 20200430, 09:35:25.8940, 32.99311630, 35.06728295, -999.000000, 1, 0, 0.00000593686561, 12.751274, 7.042829, 13.416378, 0.670955
72, 2, 1, -72.930514, 27.312522, 12.442893, 7.491617, 0.000000, 1000.000000, 164, 330, 149.517138, 20200430, 09:36:32.8930, 32.99393841, 35.06775005, -999.000000, 1, 0, 0.00000075150481, 12.442893, 6.891617, 13.110617, 0.673715
72, 3, 1, -73.255600, 25.860209, 12.696974, 7.624974, 0.000000, 1000.000000, 331, 499, 249.930826, 20200430, 09:37:41.0940, 32.99477896, 35.06812492, -999.000000, 1, 0, 0.00000148358269, 12.696974, 7.024974, 13.370584, 0.679298
72, 4, 1, -71.918994, 36.352737, 13.120329, 7.828171, 0.000000, 1000.000000, 500, 676, 352.679095, 20200430, 09:38:51.0930, 32.99562939, 35.06853804, -999.000000, 1, 0, 0.00000088838118, 13.120329, 7.228171, 13.786105, 0.671934
72, 5, 1, -77.269464, 10.741015, 13.289232, 7.907080, 0.000000, 1000.000000, 677, 904, 446.501338, 20200430, 09:40:12.4940, 32.99642833, 35.06884167, -999.000000, 1, 0, 0.00000022771937, 13.289232, 7.307080, 13.950764, 0.667273
72, 6, 1, -73.406448, 26.322402, 13.380689, 7.951479, 0.000000, 1000.000000, 905, 1069, 549.582955, 20200430, 09:41:32.2930, 32.99731000, 35.06915167, -999.000000, 1, 0, 0.00000174512100, 13.380689, 7.351479, 14.040607, 0.665117
72, 7, 1, -69.579779, 63.733552, 13.423144, 7.974603, 0.000000, 1000.000000, 1070, 1227, 648.386714, 20200430, 09:42:37.2930, 32.99812661, 35.06956073, -999.000000, 1, 0, 0.00000428925770, 13.423144, 7.374603, 14.084055, 0.666279
72, 8, 1, -73.156225, 27.099263, 13.004336, 7.758672, 0.000000, 1000.000000, 1228, 1337, 749.585953, 20200430, 09:43:44.6970, 32.99900000, 35.06978167, -999.000000, 1, 0, 0.00000197831751, 13.004336, 7.158672, 13.659975, 0.661239
72, 9, 1, -71.516460, 40.110569, 13.195111, 7.859041, 0.000000, 1000.000000, 1338, 1540, 836.455578, 20200430, 09:45:19.0970, 32.99974797, 35.06990431, -999.000000, 1, 0, 0.00000200686210, 13.195111, 7.259041, 13.854789, 0.666130
72, 10, 1, -79.099520, 6.824326, 12.868261, 7.689166, 0.000000, 1000.000000, 1541, 1673, 951.010536, 20200430, 09:47:01.0970, 33.00072821, 35.07025483, -999.000000, 1, 0, 0.00000019992846, 12.868261, 7.089166, 13.521732, 0.658943
