Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
59, 1, 1, -73.849561, 16.731769, 9.419028, 6.741827, 0.000000, 1000.000000, 0, 193, 43.524376, 20200430, 11:55:05.8930, 33.08753041, 35.09771039, -999.000000, 1, 0, 0.00000259331828, 9.419028, 6.141827, 10.869293, 1.456252
59, 2, 1, -78.462552, 6.278215, 10.223499, 6.391948, 0.000000, 1000.000000, 194, 363, 148.064208, 20200430, 11:56:19.0940, 33.08663605, 35.09799521, -999.000000, 1, 0, 0.00000032593338, 10.223499, 5.791948, 10.899647, 0.681896
59, 3, 1, -70.976425, 39.212414, 11.391326, 6.997757, 0.000000, 1000.000000, 364, 523, 249.872334, 20200430, 11:57:25.4930, 33.08576789, 35.09829186, -999.000000, 1, 0, 0.00000154247928, 11.391326, 6.397757, 12.062606, 0.677219
59, 4, 1, -70.475497, 36.173006, 9.363591, 5.954942, 0.000000, 1000.000000, 524, 694, 349.821214, 20200430, 11:58:32.2940, 33.08487667, 35.09837500, -999.000000, 1, 0, 0.00000536717034, 9.363591, 5.354942, 10.024429, 0.666863
59, 5, 1, -75.022392, 12.293873, 9.066424, 5.824517, 0.000000, 1000.000000, 695, 869, 449.328401, 20200430, 11:59:42.0930, 33.08399492, 35.09846345, -999.000000, 1, 0, 0.00000173612522, 9.066424, 5.224517, 9.754642, 0.694444
59, 6, 1, -77.468507, 7.212839, 9.342542, 5.986836, 0.000000, 1000.000000, 870, 1042, 549.462849, 20200430, 12:00:52.6940, 33.08310833, 35.09849500, -999.000000, 1, 0, 0.00000060692605, 9.342542, 5.386836, 10.050567, 0.714306
59, 7, 1, -76.581165, 10.813043, 11.417542, 7.002872, 0.000000, 1000.000000, 1043, 1208, 650.722059, 20200430, 12:02:02.0930, 33.08222439, 35.09837602, -999.000000, 1, 0, 0.00000068032071, 11.417542, 6.402872, 12.095242, 0.683352
59, 8, 1, -67.618201, 89.249680, 11.965613, 7.243628, 0.000000, 1000.000000, 1209, 1393, 744.437773, 20200430, 12:03:12.6940, 33.08140833, 35.09834833, -999.000000, 1, 0, 0.00000601568766, 11.965613, 6.643628, 12.621955, 0.662242
59, 9, 1, -70.578991, 45.109488, 11.958457, 7.237400, 0.000000, 1000.000000, 1394, 1560, 850.690016, 20200430, 12:04:23.6940, 33.08049107, 35.09848420, -999.000000, 1, 0, 0.00000272331689, 11.958457, 6.637400, 12.612359, 0.659924
59, 10, 1, -62.877948, 272.412560, 12.261119, 7.387685, 0.000000, 1000.000000, 1561, 1733, 949.154378, 20200430, 12:05:32.0930, 33.07963027, 35.09850550, -999.000000, 1, 0, 0.00000615171203, 12.261119, 6.787685, 12.917377, 0.662323
59, 11, 1, -80.392304, 4.608522, 11.703084, 7.112336, 0.000000, 1000.000000, 1734, 1902, 1050.510604, 20200430, 12:06:41.0930, 33.07874040, 35.09856920, -999.000000, 1, 0, 0.00000027471671, 11.703084, 6.512336, 12.361942, 0.664949
59, 12, 1, -79.921951, 5.184602, 11.814592, 7.169790, 0.000000, 1000.000000, 1903, 2061, 1148.660184, 20200430, 12:07:48.2950, 33.07789667, 35.09837000, -999.000000, 1, 0, 0.00000036621860, 11.814592, 6.569790, 12.475620, 0.666840
59, 13, 1, -75.994862, 12.780275, 11.790563, 7.158008, 0.000000, 1000.000000, 2062, 2207, 1248.781098, 20200430, 12:08:52.6940, 33.07704333, 35.09808833, -999.000000, 1, 0, 0.00000074630759, 11.790563, 6.558008, 12.453035, 0.668460
59, 14, 1, -79.926401, 5.047066, 11.512966, 7.034197, 0.000000, 1000.000000, 2208, 2358, 1349.950162, 20200430, 12:09:53.4930, 33.07621993, 35.09846129, -999.000000, 1, 0, 0.00000034144431, 11.512966, 6.434197, 12.189856, 0.682963
59, 15, 1, -69.624960, 50.430303, 10.732373, 6.699013, 0.000000, 1000.000000, 2359, 2506, 1448.251379, 20200430, 12:10:53.4940, 33.07536004, 35.09827912, -999.000000, 1, 0, 0.00000446149488, 10.732373, 6.099013, 11.462704, 0.736575
59, 16, 1, -69.530951, 46.520579, 9.688319, 6.207063, 0.000000, 1000.000000, 2507, 2662, 1549.358545, 20200430, 12:11:55.4940, 33.07447655, 35.09812742, -999.000000, 1, 0, 0.00000381967265, 9.688319, 5.607063, 10.384562, 0.702551
59, 17, 1, -65.806060, 92.308748, 8.153743, 5.334143, 0.000000, 1000.000000, 2663, 2814, 1651.326278, 20200430, 12:12:58.0930, 33.07359179, 35.09828449, -999.000000, 1, 0, 0.00001028792626, 8.153743, 4.734143, 8.806545, 0.659069
59, 18, 1, -68.888935, 52.052274, 9.350641, 5.961084, 0.000000, 1000.000000, 2815, 2964, 1748.797203, 20200430, 12:13:59.0930, 33.07285989, 35.09792547, -999.000000, 1, 0, 0.00000457585158, 9.350641, 5.361084, 10.012141, 0.667450
59, 19, 1, -80.718920, 3.264996, 8.938873, 5.740494, 0.000000, 1000.000000, 2965, 3117, 1852.363610, 20200430, 12:15:00.6940, 33.07196333, 35.09803333, -999.000000, 1, 0, 0.00000028277683, 8.938873, 5.140494, 9.591214, 0.658584
59, 20, 1, -63.935976, 157.526449, 9.046056, 5.803126, 0.000000, 1000.000000, 3118, 3265, 1951.348395, 20200430, 12:16:02.0940, 33.07111816, 35.09784760, -999.000000, 1, 0, 0.00001155189572, 9.046056, 5.203126, 9.703077, 0.663379
59, 21, 1, -59.247721, 510.175649, 9.954054, 6.241590, 0.000000, 1000.000000, 3266, 3413, 2050.111291, 20200430, 12:17:01.8930, 33.07024053, 35.09781205, -999.000000, 1, 0, 0.00001610405425, 9.954054, 5.641590, 10.610740, 0.662967
59, 22, 1, -77.316675, 8.638990, 10.805345, 6.663637, 0.000000, 1000.000000, 3414, 3562, 2148.635065, 20200430, 12:18:03.4930, 33.06948940, 35.09731528, -999.000000, 1, 0, 0.00000048119114, 10.805345, 6.063637, 11.460398, 0.660889
59, 23, 1, -64.203880, 159.625811, 9.749879, 6.139555, 0.000000, 1000.000000, 3563, 3708, 2249.019083, 20200430, 12:19:05.2930, 33.06885102, 35.09666744, -999.000000, 1, 0, 0.00000386981241, 9.749879, 5.539555, 10.403179, 0.659279
59, 24, 1, -75.334364, 11.909671, 9.437225, 5.984653, 0.000000, 1000.000000, 3709, 3854, 2349.774118, 20200430, 12:20:04.4940, 33.06796167, 35.09658167, -999.000000, 1, 0, 0.00000099134131, 9.437225, 5.384653, 10.100668, 0.668877
59, 25, 1, -71.509573, 24.499970, 8.046945, 5.320896, 0.000000, 1000.000000, 3855, 4012, 2450.503374, 20200430, 12:21:07.6950, 33.06713667, 35.09635271, -999.000000, 1, 0, 0.00000318495583, 8.046945, 4.720896, 8.703283, 0.662500
59, 26, 1, -78.770941, 4.740982, 8.288399, 5.415099, 0.000000, 1000.000000, 4013, 4166, 2550.277191, 20200430, 12:22:12.4940, 33.06630333, 35.09600667, -999.000000, 1, 0, 0.00000032495554, 8.288399, 4.815099, 8.941432, 0.659609
59, 27, 1, -73.983998, 16.087679, 9.341172, 5.941402, 0.000000, 1000.000000, 4167, 4324, 2648.795835, 20200430, 12:23:15.6950, 33.06545977, 35.09582384, -999.000000, 1, 0, 0.00000125292537, 9.341172, 5.341402, 10.001706, 0.666510
59, 28, 1, -73.789887, 16.642879, 9.241135, 5.898528, 0.000000, 1000.000000, 4325, 4485, 2749.838023, 20200430, 12:24:20.2960, 33.06464167, 35.09571500, -999.000000, 1, 0, 0.00000107761727, 9.241135, 5.298528, 9.899204, 0.663703
59, 29, 1, -71.558339, 27.073713, 8.992696, 5.749793, 0.000000, 1000.000000, 4486, 4630, 2849.153052, 20200430, 12:25:22.4940, 33.06383167, 35.09532500, -999.000000, 1, 0, 0.00000127868860, 8.992696, 5.149793, 9.645018, 0.658027
59, 30, 1, -78.900860, 5.101953, 9.190320, 5.854965, 0.000000, 1000.000000, 4631, 4772, 2950.187354, 20200430, 12:26:20.0950, 33.06294167, 35.09514500, -999.000000, 1, 0, 0.00000077079176, 9.190320, 5.254965, 9.846687, 0.661545
59, 31, 1, -72.563661, 24.898347, 10.424249, 6.483162, 0.000000, 1000.000000, 4773, 4914, 3048.545319, 20200430, 12:27:17.0930, 33.06208152, 35.09497238, -999.000000, 1, 0, 0.00000165179684, 10.424249, 5.883162, 11.084098, 0.666093
59, 32, 1, -68.773952, 51.804879, 9.063043, 5.835312, 0.000000, 1000.000000, 4915, 5075, 3149.562227, 20200430, 12:28:19.2930, 33.06119810, 35.09496343, -999.000000, 1, 0, 0.00001031002982, 9.063043, 5.235312, 9.732120, 0.674829
59, 33, 1, -65.563152, 93.823329, 7.836719, 5.196044, 0.000000, 1000.000000, 5076, 5222, 3252.033405, 20200430, 12:29:21.8940, 33.06034348, 35.09489679, -999.000000, 1, 0, 0.00001169915007, 7.836719, 4.596044, 8.507063, 0.676098
59, 34, 1, -78.593527, 4.448982, 7.466578, 4.998495, 0.000000, 1000.000000, 5223, 5376, 3349.279631, 20200430, 12:30:22.6950, 33.05955500, 35.09458333, -999.000000, 1, 0, 0.00000048030618, 7.466578, 4.398495, 8.123119, 0.663012
59, 35, 1, -80.313873, 3.065835, 7.646176, 5.094381, 0.000000, 1000.000000, 5377, 5520, 3447.371925, 20200430, 12:31:22.4940, 33.05875500, 35.09416000, -999.000000, 1, 0, 0.00000028744616, 7.646176, 4.494381, 8.314978, 0.674951
59, 36, 1, -71.866373, 26.668031, 9.509035, 6.056993, 0.000000, 1000.000000, 5521, 5662, 3549.674608, 20200430, 12:32:22.4930, 33.05784833, 35.09398500, -999.000000, 1, 0, 0.00000255127953, 9.509035, 5.456993, 10.163408, 0.660258
59, 37, 1, -59.732484, 443.190599, 9.668233, 6.116025, 0.000000, 1000.000000, 5663, 5811, 3649.352124, 20200430, 12:33:22.2940, 33.05701667, 35.09367500, -999.000000, 1, 0, 0.00001315175795, 9.668233, 5.516025, 10.323010, 0.660889
59, 38, 1, -54.393908, 1557.336346, 9.937596, 6.275087, 0.000000, 1000.000000, 5812, 5951, 3748.199160, 20200430, 12:34:21.2930, 33.05619038, 35.09332108, -999.000000, 1, 0, 0.00003930981164, 9.937596, 5.675087, 10.603608, 0.672127
59, 39, 1, -69.540535, 50.835762, 10.610381, 6.569323, 0.000000, 1000.000000, 5952, 6093, 3847.464777, 20200430, 12:35:19.4930, 33.05539862, 35.09295233, -999.000000, 1, 0, 0.00000968959212, 10.610381, 5.969323, 11.269348, 0.665321
59, 40, 1, -67.711082, 81.899125, 11.217488, 6.876353, 0.000000, 1000.000000, 6094, 6232, 3949.182711, 20200430, 12:36:18.0950, 33.05465897, 35.09233573, -999.000000, 1, 0, 0.00000696699119, 11.217488, 6.276353, 11.880572, 0.669336
59, 41, 1, -74.685636, 16.999170, 11.601108, 7.093286, 0.000000, 1000.000000, 6233, 6375, 4050.849858, 20200430, 12:37:17.4940, 33.05385834, 35.09184477, -999.000000, 1, 0, 0.00000164104386, 11.601108, 6.493286, 12.272974, 0.678052
59, 42, 1, -76.548064, 10.482207, 10.984172, 6.762757, 0.000000, 1000.000000, 6376, 6500, 4156.123893, 20200430, 12:38:21.7000, 33.05307216, 35.09126765, -999.000000, 1, 0, 0.00000147233409, 10.984172, 6.162757, 11.649740, 0.671480
59, 43, 1, -71.789041, 37.186010, 13.025425, 7.806350, 0.000000, 1000.000000, 6501, 6637, 4249.377114, 20200430, 12:39:16.0940, 33.05238175, 35.09084152, -999.000000, 1, 0, 0.00000348647004, 13.025425, 7.206350, 13.687642, 0.668522
59, 44, 1, -78.637912, 8.264846, 14.013097, 8.290896, 0.000000, 1000.000000, 6638, 6777, 4350.785944, 20200430, 12:40:16.8930, 33.05165416, 35.09022674, -999.000000, 1, 0, 0.00000102764707, 14.013097, 7.690896, 14.690707, 0.683617
59, 45, 1, -68.031476, 102.453427, 15.107139, 8.833878, 0.000000, 1000.000000, 6778, 6934, 4449.703511, 20200430, 12:41:19.0940, 33.05099834, 35.08957678, -999.000000, 1, 0, 0.00000700156178, 15.107139, 8.233878, 15.766517, 0.665400
59, 46, 1, -81.454347, 4.975663, 16.135925, 9.324741, 0.000000, 1000.000000, 6935, 7086, 4552.930036, 20200430, 12:42:22.0940, 33.05013676, 35.08953094, -999.000000, 1, 0, 0.00000023853269, 16.135925, 8.724741, 16.792677, 0.662837
59, 47, 1, -62.287639, 410.047927, 16.110413, 9.319532, 0.000000, 1000.000000, 7087, 7499, 4643.594763, 20200430, 12:44:15.8940, 33.04955167, 35.09014667, -999.000000, 1, 0, 0.00000994155810, 16.110413, 8.719532, 16.773540, 0.669062
59, 48, 1, -62.514123, 381.831166, 15.804903, 9.167907, 0.000000, 1000.000000, 7500, 7660, 4750.321319, 20200430, 12:46:12.9050, 33.04879919, 35.08988951, -999.000000, 1, 0, 0.00000926387100, 15.804903, 8.567907, 16.468014, 0.669531
59, 49, 1, -73.129710, 30.726400, 14.655171, 8.622985, 0.000000, 1000.000000, 7661, 7805, 4851.715577, 20200430, 12:47:19.2960, 33.04795963, 35.08954833, -999.000000, 1, 0, 0.00000112817531, 14.655171, 8.022985, 15.326439, 0.677272
59, 50, 1, -78.678238, 6.779110, 11.601245, 7.127531, 0.000000, 1000.000000, 7806, 7958, 4949.458486, 20200430, 12:48:20.8930, 33.04710176, 35.08935630, -999.000000, 1, 0, 0.00000042021834, 11.601245, 6.527531, 12.287470, 0.692513
59, 51, 1, -74.046515, 17.297652, 10.189359, 6.407826, 0.000000, 1000.000000, 7959, 8101, 5047.296007, 20200430, 12:49:20.8940, 33.04624634, 35.08917670, -999.000000, 1, 0, 0.00000089891477, 10.189359, 5.807826, 10.896260, 0.713075
59, 52, 1, -74.393572, 17.052155, 10.880395, 6.789400, 0.000000, 1000.000000, 8102, 8230, 5155.796465, 20200430, 12:50:23.2960, 33.04531595, 35.08907185, -999.000000, 1, 0, 0.00000099623642, 10.880395, 6.189400, 11.595860, 0.721883
