Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
152, 1, 1, -78.773402, 5.808225, 10.159955, 9.162054, 0.000000, 1000.000000, 0, 172, 48.839367, 20191114, 08:52:40.2430, 32.99207093, 35.06757055, -999.000000, 0, 0, 0.00000035795479, 10.159955, 8.562054, 13.645980, 3.486158
152, 2, 1, -69.085184, 45.629631, 8.575777, 9.555694, 0.000000, 1000.000000, 173, 351, 147.659835, 20191114, 08:53:51.0430, 32.99187797, 35.06763190, -999.000000, 0, 0, 0.00000598095248, 8.575777, 8.955694, 13.242488, 4.666594
152, 3, 1, -76.678251, 7.609666, 8.216727, 10.525650, 0.000000, 1000.000000, 352, 521, 252.310956, 20191114, 08:55:01.6430, 32.99279500, 35.06774000, -999.000000, 0, 0, 0.00000076232519, 8.216727, 9.925650, 14.034590, 5.818010
152, 4, 1, -68.157190, 42.823271, 6.499905, 10.766790, 0.000000, 1000.000000, 522, 681, 349.111767, 20191114, 08:56:07.8430, 32.99363833, 35.06774167, -999.000000, 0, 0, 0.00000555677777, 6.499905, 10.166790, 13.418809, 6.919231
152, 5, 1, -63.273303, 136.248918, 6.716941, 11.082658, 0.000000, 1000.000000, 682, 854, 450.308355, 20191114, 08:57:19.0440, 32.99446478, 35.06802858, -999.000000, 0, 0, 0.00001709130837, 6.716941, 10.482658, 13.869615, 7.152713
152, 6, 1, -63.335239, 171.448710, 8.573661, 10.450303, 0.000000, 1000.000000, 855, 1024, 548.724139, 20191114, 08:58:28.2440, 32.99529723, 35.06819059, -999.000000, 0, 0, 0.00001266802785, 8.573661, 9.850303, 14.136448, 5.563067
152, 7, 1, -75.494398, 10.974067, 9.022264, 10.391231, 0.000000, 1000.000000, 1025, 1195, 649.237733, 20191114, 08:59:37.6430, 32.99615833, 35.06848167, -999.000000, 0, 0, 0.00000120620865, 9.022264, 9.791231, 14.299531, 5.277432
152, 8, 1, -72.656529, 21.314985, 9.116877, 10.456841, 0.000000, 1000.000000, 1196, 1372, 749.282363, 20191114, 09:00:48.4430, 32.99699736, 35.06883233, -999.000000, 0, 0, 0.00000202153508, 9.116877, 9.856841, 14.409496, 5.291855
152, 9, 1, -70.578016, 33.232923, 8.808021, 10.359106, 0.000000, 1000.000000, 1373, 1538, 848.919668, 20191114, 09:01:57.2450, 32.99786000, 35.06902833, -999.000000, 0, 0, 0.00000241204160, 8.808021, 9.759106, 14.155307, 5.347705
152, 10, 1, -72.712742, 21.640948, 9.376886, 9.922567, 0.000000, 1000.000000, 1539, 1707, 949.704077, 20191114, 09:03:06.8430, 32.99871525, 35.06933000, -999.000000, 0, 0, 0.00000260849410, 9.376886, 9.322567, 14.027124, 4.650497
