Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
191, 33, 1, -58.957813, 559.860107, 10.218072, 6.381892, 0.000000, 1000.000000, 321, 514, 3249.798808, 20200513, 06:36:49.3920, 32.99574053, 35.06222583, -999.000000, 1, 0, 0.00003763182123, 10.218072, 5.781892, 10.872206, 0.660385
191, 34, 1, -60.546265, 308.421914, 8.114839, 5.351991, 0.000000, 1000.000000, 515, 709, 3350.166602, 20200513, 06:38:08.3890, 32.99656326, 35.06267322, -999.000000, 1, 0, 0.00002622802468, 8.114839, 4.751991, 8.769056, 0.660385
191, 35, 1, -51.155094, 2142.901590, 6.486641, 4.572458, 0.000000, 1000.000000, 710, 904, 3450.284102, 20200513, 06:39:27.1890, 32.99738394, 35.06311949, -999.000000, 1, 0, 0.00008609614959, 6.486641, 3.972458, 7.142445, 0.662518
191, 36, 1, -51.333231, 2185.442939, 6.892405, 4.716566, 0.000000, 1000.000000, 905, 1099, 3549.893392, 20200513, 06:40:45.5890, 32.99820045, 35.06356350, -999.000000, 1, 0, 0.00008554027914, 6.892405, 4.116566, 7.546988, 0.660385
191, 37, 1, -79.712349, 3.462238, 7.517959, 5.016372, 0.000000, 1000.000000, 1100, 1407, 3661.161116, 20200513, 06:42:26.9890, 32.99911547, 35.06405133, -999.000000, 1, 0, 0.00000029099787, 7.517959, 4.416372, 8.173899, 0.662132
191, 38, 1, -70.822460, 26.313255, 7.377831, 5.078434, 0.000000, 1000.000000, 1408, 1778, 3753.628552, 20200513, 06:44:56.1890, 32.99988969, 35.06441854, -999.000000, 1, 0, 0.00000149307695, 7.377831, 4.478434, 8.166293, 0.794546
191, 39, 1, -80.392244, 2.807879, 7.130352, 4.855375, 0.000000, 1000.000000, 1779, 2163, 3849.566616, 20200513, 06:47:30.9890, 33.00069296, 35.06479952, -999.000000, 1, 0, 0.00000032550731, 7.130352, 4.255375, 7.785693, 0.661656
191, 40, 1, -56.849489, 552.050674, 6.200633, 4.505125, 0.000000, 1000.000000, 2164, 2550, 3950.958523, 20200513, 06:50:14.5890, 33.00154190, 35.06520216, -999.000000, 1, 0, 0.00003916950673, 6.200633, 3.905125, 6.856378, 0.662123
191, 41, 1, -43.248723, 14899.750863, 7.303978, 4.975443, 0.000000, 1000.000000, 2551, 2951, 4050.119312, 20200513, 06:52:54.5890, 33.00237216, 35.06559594, -999.000000, 1, 0, 0.00108105018824, 7.303978, 4.375443, 7.970729, 0.672753
191, 42, 1, -74.844653, 10.109204, 7.156330, 4.872130, 0.000000, 1000.000000, 2952, 3354, 4149.897019, 20200513, 06:55:36.3890, 33.00318240, 35.06605985, -999.000000, 1, 0, 0.00000119365859, 7.156330, 4.272130, 7.812775, 0.662813
191, 43, 1, -51.846929, 1767.133957, 6.272932, 4.450035, 0.000000, 1000.000000, 3355, 3756, 4249.910881, 20200513, 06:58:18.6000, 33.00399367, 35.06652721, -999.000000, 1, 0, 0.00009737527108, 6.272932, 3.850035, 6.928948, 0.661907
191, 44, 1, -53.996934, 830.947742, 4.839219, 3.703199, 0.000000, 1000.000000, 3757, 4156, 4349.910562, 20200513, 07:01:00.7880, 33.00480483, 35.06699451, -999.000000, 1, 0, 0.00008118795819, 4.839219, 3.103199, 5.495176, 0.662373
191, 45, 1, -70.424610, 23.113569, 5.913385, 4.294396, 0.000000, 1000.000000, 4157, 4556, 4449.794946, 20200513, 07:03:42.7890, 33.00561505, 35.06746127, -999.000000, 1, 0, 0.00000701739284, 5.913385, 3.694396, 6.575682, 0.674602
191, 46, 1, -71.145630, 18.515638, 5.592549, 4.298063, 0.000000, 1000.000000, 4557, 4887, 4550.069234, 20200513, 07:06:10.3900, 33.00642468, 35.06793883, -999.000000, 1, 0, 0.00000366359356, 5.592549, 3.698063, 6.464592, 0.878297
191, 47, 1, -58.210866, 337.175503, 5.181443, 4.143610, 0.000000, 1000.000000, 4888, 5218, 4650.182924, 20200513, 07:08:24.1890, 33.00722963, 35.06842374, -999.000000, 1, 0, 0.00004564890247, 5.181443, 3.543610, 6.130996, 0.955885
191, 48, 1, -73.104268, 8.119657, 3.850105, 3.302445, 0.000000, 1000.000000, 5219, 5549, 4750.147714, 20200513, 07:10:37.7890, 33.00803338, 35.06890793, -999.000000, 1, 0, 0.00000155151425, 3.850105, 2.702445, 4.529470, 0.685546
191, 49, 1, -78.194345, 3.623558, 5.547252, 4.252497, 0.000000, 1000.000000, 5550, 5880, 4850.261404, 20200513, 07:12:51.5880, 33.00883833, 35.06939283, -999.000000, 1, 0, 0.00000059929819, 5.547252, 3.652497, 6.208704, 0.667775
191, 50, 1, -67.814310, 37.343399, 5.237850, 4.070052, 0.000000, 1000.000000, 5881, 6212, 4950.046223, 20200513, 07:15:04.9890, 33.00964842, 35.06985699, -999.000000, 1, 0, 0.00000847910652, 5.237850, 3.470052, 6.079350, 0.847436
191, 51, 1, -61.127384, 200.966581, 6.044639, 4.577434, 0.000000, 1000.000000, 6213, 6542, 5049.648033, 20200513, 07:17:18.1890, 33.01046521, 35.07030014, -999.000000, 1, 0, 0.00003562281530, 6.044639, 3.977434, 6.991741, 0.953038
191, 52, 1, -80.021310, 1.816856, 4.236037, 3.405352, 0.000000, 1000.000000, 6543, 6874, 5149.698499, 20200513, 07:19:31.9890, 33.01128568, 35.07074529, -999.000000, 1, 0, 0.00000047678534, 4.236037, 2.805352, 4.894158, 0.664143
191, 53, 1, -55.857781, 473.031526, 4.228403, 3.376967, 0.000000, 1000.000000, 6875, 7205, 5250.047323, 20200513, 07:21:46.1880, 33.01210860, 35.07119177, -999.000000, 1, 0, 0.00008011464501, 4.228403, 2.776967, 4.885157, 0.662602
191, 54, 1, -65.650391, 54.026327, 4.604184, 3.614649, 0.000000, 1000.000000, 7206, 7637, 5359.473241, 20200513, 07:24:20.1890, 33.01300734, 35.07167482, -999.000000, 1, 0, 0.00001436007677, 4.604184, 3.014649, 5.294138, 0.696139
