Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
176, 1, 1, -53.387232, 1866.574786, 9.446627, 6.206459, 0.000000, 1000.000000, 0, 312, 36.478424, 20200501, 07:09:58.2950, 33.08810961, 35.09707551, -999.000000, 1, 0, 0.00053207744210, 9.446627, 5.606459, 10.330805, 0.886190
176, 2, 1, -65.499067, 116.779488, 9.611285, 6.102633, 0.000000, 1000.000000, 313, 509, 149.536593, 20200501, 07:11:42.2940, 33.08713233, 35.09703114, -999.000000, 1, 0, 0.00001083649686, 9.611285, 5.502633, 10.305893, 0.700336
176, 3, 1, -67.389206, 55.812653, 7.098415, 5.113352, 0.000000, 1000.000000, 510, 699, 248.726123, 20200501, 07:13:01.5000, 33.08624779, 35.09702007, -999.000000, 1, 0, 0.00000635339930, 7.098415, 4.513352, 7.842607, 0.748987
176, 4, 1, -75.651924, 5.995281, 5.111050, 4.113278, 0.000000, 1000.000000, 700, 887, 349.803098, 20200501, 07:14:17.6940, 33.08535544, 35.09710921, -999.000000, 1, 0, 0.00000051523180, 5.111050, 3.513278, 6.045069, 0.935572
176, 5, 1, -64.525122, 113.885658, 7.490131, 5.021590, 0.000000, 1000.000000, 888, 1052, 447.885070, 20200501, 07:15:29.0940, 33.08450333, 35.09720167, -999.000000, 1, 0, 0.00001579914027, 7.490131, 4.421590, 8.159427, 0.674865
176, 6, 1, -73.819220, 13.404919, 7.493667, 5.025899, 0.000000, 1000.000000, 1053, 1214, 550.681111, 20200501, 07:16:34.6950, 33.08360836, 35.09745794, -999.000000, 1, 0, 0.00000170020252, 7.493667, 4.425899, 8.168078, 0.680292
176, 7, 1, -67.109478, 76.365134, 9.106492, 5.878441, 0.000000, 1000.000000, 1215, 1378, 652.005549, 20200501, 07:17:40.6940, 33.08275420, 35.09773797, -999.000000, 1, 0, 0.00000908679636, 9.106492, 5.278441, 9.779825, 0.679129
176, 8, 1, -70.401809, 40.590483, 10.330309, 6.521735, 0.000000, 1000.000000, 1379, 1920, 761.505451, 20200501, 07:20:04.2970, 33.08213045, 35.09805769, -999.000000, 1, 0, 0.00000264585291, 10.330309, 5.921735, 11.022692, 0.698245
176, 9, 1, -70.542516, 37.916754, 9.967606, 6.590113, 0.000000, 1000.000000, 1921, 2094, 856.237667, 20200501, 07:29:56.8740, 33.08180833, 35.09791667, -999.000000, 1, 0, 0.00000358065468, 9.967606, 5.990113, 10.927802, 0.963709
176, 10, 1, -77.729305, 8.600476, 11.829356, 7.595451, 0.000000, 1000.000000, 2095, 2293, 950.204348, 20200501, 07:31:12.2720, 33.08098630, 35.09798061, -999.000000, 1, 0, 0.00000138361441, 11.829356, 6.995451, 12.918522, 1.093097
176, 11, 1, -66.102196, 109.305979, 10.336457, 7.138839, 0.000000, 1000.000000, 2294, 2492, 1051.261063, 20200501, 07:32:32.2730, 33.08008650, 35.09811708, -999.000000, 1, 0, 0.00000446990562, 10.336457, 6.538839, 11.648115, 1.313434
176, 12, 1, -77.475346, 7.479639, 9.703389, 6.238525, 0.000000, 1000.000000, 2493, 2689, 1150.240102, 20200501, 07:33:52.4720, 33.07920051, 35.09814113, -999.000000, 1, 0, 0.00000064547572, 9.703389, 5.638525, 10.368664, 0.671573
176, 13, 1, -80.364891, 4.530691, 11.433039, 6.978945, 0.000000, 1000.000000, 2690, 2897, 1251.708950, 20200501, 07:35:13.8740, 33.07830651, 35.09830605, -999.000000, 1, 0, 0.00000034925121, 11.433039, 6.378945, 12.093105, 0.666053
